feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
34.78,3.0,0,898.4,1,1,3.84,1
32.74,52.0,1,1097.58,0,1,0.87,0
24.51,94.0,1,784.89,1,2,12.81,1
38.08,23.0,2,1092.312002002773,1,5,47.59,1
31.1,49.436559691912706,1,978.37,1,8,53.76,1
31.5,9.0,1,1093.21,0,8,5.15,0
26.92,49.0,0,986.31,1,8,132.05,1
27.33,99.0,1,1163.49,1,1,47.8,0
27.9,32.0,1,639.33,1,4,31.81,1
27.41,76.0,1,1157.88,0,7,3.11,0
31.55,49.0,0,1168.38,1,8,0.11,0
25.59,58.0,0,953.02,0,3,2.7,1
41.36,51.0,2,824.23,0,7,3.65,0
29.990843475581585,51.0,0,1184.34,0,9,4.23,1
24.99,10.0,0,887.85,0,3,21.0,1
37.1,43.0,2,887.55,0,1,136.2,0
36.03,63.0,2,549.07,0,8,33.57,0
20.52,12.0,2,937.64,0,5,3.36,1
30.32,77.0,2,1447.68,1,3,50.4,1
28.82,0.0,0,1305.13,0,3,5.81,0
30.95,90.0,2,1146.79,1,2,43.03,1
27.98,88.0,1,1080.26,1,2,5.58,1
32.77,50.0,1,1281.62,0,4,18.43,0
31.91,31.0,1,1065.73,1,6,17.02,0
29.990843475581585,49.0,0,1092.312002002773,0,4,23.69,0
30.63,60.0,2,960.65,0,1,4.48,0
30.31,94.0,1,1010.1,0,1,9.03,0
27.41,73.0,0,1253.49,0,5,21.88,0
30.12,60.0,2,564.9,1,2,52.07,1
35.22,13.0,2,1393.48,1,9,2.38,0
32.88,16.0,2,618.89,0,7,4.31,0
29.990843475581585,54.0,0,582.59,0,5,58.86,0
25.16,95.0,1,1021.05,0,5,32.81,0
30.13,21.0,0,620.45,1,6,23.14581921773945,1
35.71,28.0,2,1511.61,1,9,0.46,0
39.77,41.0,2,664.0,1,1,2.99,0
26.06,94.0,1,1092.312002002773,1,4,11.2,1
27.4,47.0,1,920.6,0,4,36.92,1
31.4,48.0,1,1398.68,0,7,5.53,1
20.37,52.0,2,1026.03,1,1,19.37,0
31.61,62.0,0,1313.65,0,4,0.08,0
34.77,45.0,1,1252.35,0,2,19.58,1
31.61,98.0,2,780.26,0,6,14.25,0
29.96,82.0,1,1026.58,1,3,40.9,1
27.22,84.0,2,795.06,0,8,4.66,0
39.13,95.0,0,1180.56,0,8,10.77,1
29.54,61.0,0,469.26,0,7,26.79,0
28.55,56.0,0,1092.312002002773,1,3,38.85,1
21.22,70.0,1,857.83,0,8,32.82,0
23.11,60.0,1,958.06,0,4,2.78,1
26.48,58.0,1,762.84,1,6,12.45,0
25.97,77.0,1,888.92,0,1,1.8,1
30.76,48.0,2,867.46,1,1,33.12,0
24.48,32.0,2,951.05,0,3,43.94,0
36.19,14.0,0,590.94,1,4,59.02,0
32.73,76.0,0,645.81,0,5,8.25,0
28.66,52.0,2,946.2,0,9,7.87,0
33.55,34.0,2,1094.8,1,6,34.29,0
27.98,13.0,1,1107.3,1,1,42.74,0
31.56,33.0,2,1183.15,1,1,2.01,1
20.91,74.0,1,442.27,1,8,4.6,0
37.9,19.0,2,1446.28,1,6,10.05,0
19.38,29.0,0,796.4,1,8,16.83,0
28.05,21.0,2,1566.62,1,9,12.29,0
30.12,35.0,1,1223.37,0,6,7.54,0
26.45,38.0,1,1092.312002002773,0,1,10.04,0
27.86,54.0,1,959.39,1,3,96.47,0
33.23,96.0,1,1213.29,0,8,17.63,0
31.22,12.0,2,1092.312002002773,0,7,23.14581921773945,1
26.7,14.0,2,642.43,0,2,17.81,0
29.4,39.0,0,1033.41,0,7,0.47,1
33.22,49.436559691912706,0,1124.29,0,9,13.95,1
29.83,96.0,0,1431.21,0,5,6.54,1
25.75,52.0,2,1006.02,1,4,1.13,0
39.9,79.0,1,832.84,1,9,23.14581921773945,1
25.58,15.0,2,6070.0,0,7,4.82,1
25.53,33.0,0,1091.39,1,7,0.8,0
30.39,30.0,1,1283.85,1,3,0.82,0
25.38,18.0,2,1471.22,0,1,2.22,0
33.86,49.0,1,1016.47,0,1,4.22,0
31.37,91.0,1,957.92,0,4,46.2,0
25.91,20.0,1,1104.85,0,8,0.33,1
30.07,65.0,0,1124.92,1,3,16.38,0
23.19,8.0,1,896.69,1,2,55.18,1
28.79,30.0,2,889.68,0,6,4.71,0
25.22,0.0,2,989.76,1,8,23.14581921773945,0
24.02,68.0,1,1140.09,1,1,41.28,1
32.23,92.0,0,841.47,0,5,11.86,1
25.0,5.0,1,977.23,1,8,41.66,0
24.67,9.0,1,1092.312002002773,1,6,12.63,0
28.16,60.0,1,1092.312002002773,0,1,38.46,1
27.45,90.0,1,1453.75,1,4,15.12,0
23.22,80.0,2,1169.19,0,5,5.46,1
35.26,81.0,0,1092.312002002773,0,6,29.96,1
25.74,77.0,0,1319.96,1,7,13.8,0
26.24,26.0,1,907.16,0,4,71.35,0
28.06,49.436559691912706,0,1374.96,1,9,27.88,0
20.55,64.0,2,732.66,1,9,7.24,1
29.990843475581585,46.0,0,367.77,0,5,23.14581921773945,1
32.66,92.0,2,1432.58,1,4,6.23,1
26.38,58.0,2,990.6,0,7,4.36,0
28.98,60.0,0,1601.73,0,8,12.48,0
36.85,60.0,0,700.0,0,6,1.63,1
30.34,83.0,0,1092.312002002773,1,6,66.07,1
29.95,67.0,1,1172.02,1,1,90.6,1
30.38,12.0,1,1344.24,1,3,4.88,0
27.42,83.0,1,954.05,0,8,41.76,0
27.2,20.0,0,840.28,0,5,27.65,1
36.22,91.0,0,1333.24,0,9,16.02,0
40.18,35.0,1,1011.07,0,7,1.91,0
35.58,40.0,1,671.44,0,2,3.66,0
31.15,46.0,2,742.34,1,2,11.09,0
29.990843475581585,38.0,0,818.69,0,7,23.14581921773945,0
30.42,68.0,1,791.99,0,2,9.72,0
34.72,8.0,0,644.44,0,7,38.83,0
26.35,49.436559691912706,0,1308.01,1,6,4.2,1
34.71,68.0,1,785.33,1,6,6.13,0
36.59,17.0,1,1061.32,0,7,16.58,0
34.63,49.436559691912706,0,1092.312002002773,1,2,19.75,0
39.35,40.0,2,569.6,1,1,0.83,0
19.04,11.0,2,1042.5,0,2,18.97,1
30.37,43.0,0,1321.34,1,9,2.66,1
23.33,55.0,0,1240.68,1,7,3.38,0
20.82,47.0,0,844.01,1,7,20.03,1
28.59,99.0,0,949.28,1,6,93.87,1
27.11,14.0,0,843.99,1,2,53.24,0
35.15,62.0,2,692.83,0,2,18.73,1
40.16,90.0,2,350.61,0,3,12.28,1
31.34,87.0,0,710.16,1,7,104.84,0
22.49,90.0,0,1083.8,0,7,28.6,0
24.73,82.0,0,807.16,0,9,13.07,0
23.43,51.0,0,695.74,0,5,2.06,1
34.07,97.0,1,287.52,0,1,27.58,1
33.96,95.0,2,943.77,1,9,19.16,1
32.09,53.0,0,1401.38,1,2,42.81,1
26.6,97.0,2,601.43,0,2,5.35,0
23.87,20.0,1,1092.312002002773,0,6,18.6,0
29.990843475581585,34.0,0,643.71,0,1,4.32,1
31.04,60.0,0,1076.92,1,4,27.47,0
31.64,49.0,0,995.58,1,8,23.14581921773945,0
23.66,25.0,0,1168.11,0,1,78.5,0
23.4,46.0,0,787.18,0,5,6.51,0
28.23,94.0,0,1499.43,1,6,12.5,1
25.88,5.0,2,1084.11,0,4,65.18,0
32.2,53.0,2,1300.37,0,8,0.11,0
27.75,69.0,0,494.86,0,5,11.2,1
34.0,54.0,2,630.89,0,7,24.69,1
26.06,26.0,2,1307.42,0,7,54.87,1
28.53,2.0,2,1019.63,1,6,7.83,0
25.84,20.0,2,430.33,1,1,13.8,0
31.28,64.0,2,1094.13,0,1,21.26,0
23.74,83.0,2,1131.41,1,7,2.79,0
24.41,16.0,1,6875.0,1,9,3.14,1
24.61,91.0,2,1349.18,1,6,24.85,0
37.3,5.0,1,1092.312002002773,1,7,23.14581921773945,0
29.990843475581585,49.436559691912706,0,879.45,1,6,0.12,1
29.54,37.0,2,1177.73,0,5,24.89,1
36.8,82.0,0,442.8,0,5,25.33,1
32.06,54.0,1,1405.28,0,4,3.13,0
21.76,46.0,0,1321.86,0,2,9.3,1
27.68,90.0,2,1092.312002002773,0,7,20.24,0
25.95,88.0,2,1194.57,0,7,9.02,0
36.07,14.0,0,1361.42,1,5,63.03,1
44.12,41.0,1,1113.82,1,7,21.48,0
27.04,45.0,0,1109.19,1,6,15.21,0
34.34,96.0,0,959.75,1,7,14.39,1
37.18,12.0,2,1104.44,0,7,27.02,1
25.12,45.0,0,974.28,1,4,5.92,0
32.6,14.0,2,852.89,0,5,39.69,1
29.52,79.0,0,1195.82,0,8,41.25,0
42.73,84.0,1,1317.47,1,1,0.38,0
31.0,78.0,1,1092.312002002773,1,5,16.7,0
38.91,2.0,1,1371.59,1,6,23.14581921773945,0
22.16,39.0,0,1003.4,1,6,17.33,0
29.990843475581585,67.0,1,906.69,1,1,5.64,1
35.93,50.0,2,1217.89,0,3,15.93,0
28.56,31.0,1,966.58,1,8,11.14,0
29.990843475581585,19.0,0,985.87,1,3,3.53,0
30.18,92.0,0,14626.8,1,8,22.52,1
31.08,86.0,2,113.82,1,1,23.36,0
32.84,99.0,2,621.41,1,7,29.03,1
35.95,98.0,0,1515.1,1,1,28.36,0
26.23,95.0,0,368.38,0,7,5.68,0
26.69,48.0,2,1001.01,0,5,20.51,1
31.69,21.0,2,839.45,0,9,15.02,1
32.89,67.0,0,1310.05,1,8,6.79,1
33.56,48.0,1,1016.42,0,4,37.51,0
36.81,42.0,2,751.01,0,4,15.79,0
28.29,13.0,1,1162.44,1,4,19.97,1
29.59,49.436559691912706,2,1235.54,0,5,2.58,0
26.67,33.0,1,1519.52,0,8,76.83,0
35.37,26.0,2,1256.04,0,2,6.49,0
32.11,21.0,2,1493.29,1,6,9.2,0
33.57,3.0,1,647.48,1,4,21.0,0
29.02,90.0,2,1119.42,0,5,24.45,0
30.49,12.0,2,837.0,1,9,10.59,0
23.75,77.0,0,1084.87,0,1,18.66,1
31.12,11.0,2,1097.46,0,6,3.91,1
28.94,49.436559691912706,1,1056.22,0,9,5.02,0
29.28,93.0,1,735.19,1,2,13.8,0
30.82,20.0,1,765.54,0,4,5.01,0
28.79,94.0,2,922.71,1,4,0.66,1
30.34,42.0,2,1231.14,1,7,64.87,1
40.28,40.0,1,1024.9,0,1,6.28,0
28.11,59.0,1,1034.53,0,2,4.07,1
30.39,98.0,2,725.46,1,6,27.08,0
26.98,49.436559691912706,0,1082.82,0,6,33.79,0
31.77,57.0,0,871.25,0,1,32.57,1
33.95,49.436559691912706,2,957.3,0,5,23.14581921773945,1
31.66,18.0,2,682.44,0,7,50.75,1
37.61,11.0,0,320.48,0,3,4.1,0
29.23,64.0,0,826.75,1,9,16.94,0
31.65,75.0,2,1115.52,0,5,15.94,1
25.93,3.0,1,926.4,1,4,66.39,1
27.67,49.436559691912706,0,1213.9,1,1,11.73,0
29.74,85.0,1,1191.75,0,3,5.82,1
29.990843475581585,35.0,2,1431.13,1,1,1.64,1
30.3,99.0,0,734.11,0,2,17.31,1
36.63,57.0,2,1082.43,1,4,34.07,1
29.990843475581585,88.0,0,868.79,1,5,8.44,0
30.98,72.0,1,736.52,0,8,22.25,1
25.45,58.0,0,836.29,1,7,14.93,0
37.28,61.0,0,938.45,0,4,63.52,1
35.86,54.0,1,1133.58,0,5,25.65,1
30.04,93.0,1,1816.85,1,6,41.0,1
32.46,88.0,2,1788.12,1,1,6.77,1
25.75,86.0,2,998.44,1,6,20.55,0
33.98,75.0,1,1302.66,0,5,16.89,1
27.21,62.0,1,1048.43,1,6,0.86,1
25.14,85.0,2,953.76,1,8,3.16,0
32.64,49.436559691912706,0,385.62,1,4,23.97,1
25.4,60.0,1,825.4,1,3,23.14581921773945,1
28.72,87.0,2,584.28,0,9,32.51,0
31.29,22.0,1,695.11,1,4,23.14581921773945,0
31.89,17.0,2,980.42,1,9,3.03,0
29.49,49.436559691912706,1,1583.32,0,8,90.82,0
29.990843475581585,17.0,2,1506.62,0,5,2.4,1
36.71,87.0,1,755.48,1,5,17.38,0
27.59,42.0,1,1078.09,1,7,22.51,1
24.96,47.0,0,817.64,0,9,22.67,0
27.09,64.0,0,790.96,1,5,18.68,0
29.990843475581585,46.0,1,839.95,0,1,45.47,0
28.15,20.0,1,1092.312002002773,0,8,20.81,0
28.81,85.0,0,871.33,1,4,12.12,0
33.46,82.0,2,1302.64,1,1,70.78,1
29.57,42.0,2,752.85,0,6,20.79,1
28.4,7.0,0,1360.93,1,8,5.36,0
35.19,60.0,1,1020.54,0,2,1.73,1
32.05,85.0,2,565.85,1,8,7.11,0
30.8,64.0,2,1041.19,0,1,10.46,0
28.84,49.436559691912706,1,852.36,0,9,36.85,0
29.25,62.0,1,1336.72,1,3,16.6,1
34.51,51.0,2,1230.51,1,2,58.83,0
32.45,96.0,2,866.51,1,8,49.32,1
22.39,92.0,1,1113.07,1,3,31.23,0
28.14,58.0,2,354.06,0,4,0.6,1
26.03,27.0,0,923.87,0,7,0.64,1
31.13,84.0,1,979.52,1,3,6.43,1
36.31,94.0,1,883.57,1,5,2.72,0
29.29,36.0,0,383.09,0,8,2.57,1
28.33,26.0,2,1008.77,1,6,26.43,1
31.92,62.0,0,1049.17,1,8,4.71,0
22.62,61.0,1,980.09,1,2,0.36,0
24.77,38.0,1,1040.92,1,7,11.0,0
29.06,7.0,0,1048.83,0,9,45.85,0
28.15,14.0,2,834.29,1,4,25.86,0
29.46,63.0,1,1020.22,1,3,21.25,1
35.04,23.0,0,1046.39,1,8,18.07,0
24.89,60.0,1,465.17,1,7,6.11,0
30.67,36.0,1,1195.67,1,9,16.78,1
29.12,36.0,0,1147.77,0,5,24.59,0
27.56,12.0,2,688.1,1,9,2.3,1
31.75,5.0,0,912.86,0,3,4.54,0
18.09,74.0,2,888.85,0,7,11.93,0
36.81,45.0,0,1092.312002002773,0,5,23.03,1
29.09,49.0,0,506.06,1,3,2.55,0
29.990843475581585,30.0,1,881.25,1,3,5.04,1
33.99,81.0,2,973.24,1,8,23.14581921773945,1
31.0,70.0,1,731.72,1,4,23.14581921773945,0
31.19,52.0,1,1378.83,1,8,2.41,0
34.73,13.0,1,1174.77,1,3,17.54,1
37.49,46.0,0,645.7,0,5,76.69,1
38.62,26.0,1,1073.68,1,1,33.22,1
27.71,70.0,1,786.29,1,9,28.54,0
28.01,30.0,1,1092.08,0,8,57.95,0
24.94,24.0,1,1187.47,1,9,21.01,1
35.2,76.0,0,1076.57,1,6,65.6,0
27.84,47.0,2,747.21,1,6,5.39,0
29.990843475581585,72.0,0,660.34,0,7,71.68,1
18.22,41.0,0,1007.83,1,4,27.25,0
28.04,80.0,2,1570.24,0,8,22.24,1
33.84,24.0,2,1611.45,1,8,16.73,0
29.55,84.0,1,1377.54,0,8,0.52,1
31.44,82.0,0,1162.24,1,1,45.79,1
28.37,53.0,0,1405.17,1,7,23.07,0
23.04,63.0,2,1118.99,1,2,26.24,1
30.21,49.436559691912706,1,580.72,1,9,46.33,1
24.55,30.0,0,985.02,0,9,15.24,0
23.83,20.0,1,620.26,0,7,5.13,1
24.0,11.0,0,1123.17,0,2,11.08,0
31.54,84.0,1,647.3,1,5,9.51,0
33.32,15.0,1,553.45,1,3,1.47,1
39.34,27.0,2,619.97,0,7,22.14,0
34.11,71.0,2,1050.39,1,2,24.97,0
32.81,40.0,2,830.9,1,2,19.68,0
30.62,58.0,1,1333.41,1,3,6.72,1
30.76,10.0,0,1565.88,0,1,7.21,1
40.71,38.0,1,372.83,0,3,25.34,0
37.5,49.436559691912706,1,910.15,0,1,29.84,1
34.67,36.0,0,733.22,0,2,0.24,0
25.77,93.0,0,12437.6,1,7,1.54,1
32.88,9.0,0,1058.16,0,2,7.73,1
29.59,36.0,0,1146.42,0,7,11.54,1
34.84,77.0,2,960.31,0,9,10.08,1
33.04,86.0,0,1190.87,1,1,0.04,1
25.31,53.0,2,1075.8,1,8,13.55,0
33.71,56.0,1,822.13,0,6,32.48,0
26.26,17.0,1,812.47,1,4,5.73,0
25.74,1.0,2,579.28,0,9,0.16,0
33.97,30.0,1,981.59,0,8,15.16,0
29.990843475581585,73.0,1,790.95,0,1,83.88,1
29.990843475581585,49.436559691912706,2,1083.1,0,8,9.75,0
29.53,92.0,1,1244.64,1,8,13.76,0
28.3,89.0,0,1449.96,0,8,4.18,0
24.96,45.0,2,940.24,0,3,50.39,0
24.51,53.0,0,850.92,0,5,56.84,1
34.06,22.0,0,1296.47,0,3,5.31,1
34.97,45.0,1,1084.13,1,2,1.22,0
31.64,55.0,2,1206.28,1,1,18.25,1
29.990843475581585,21.0,2,777.55,1,4,1.98,1
33.11,98.0,1,904.29,1,1,1.65,0
25.39,95.0,1,1024.76,0,4,28.1,0
29.43,71.0,2,928.11,0,7,2.58,0
28.06,64.0,2,1293.65,1,6,28.37,1
30.88,1.0,1,910.67,0,2,17.67,0
25.32,96.0,2,1224.12,1,1,0.3,0
22.84,80.0,0,847.53,0,4,8.91,1
38.1,43.0,1,724.58,1,9,0.73,0
36.1,8.0,2,636.07,1,6,62.07,0
35.58,35.0,2,585.52,1,6,8.58,0
28.61,47.0,1,827.92,1,2,35.08,1
28.94,63.0,0,731.95,1,7,15.0,1
34.57,57.0,0,992.26,1,9,16.64,0
25.44,20.0,0,1027.21,0,8,19.2,0
26.23,20.0,1,13238.6,1,1,20.81,1
29.54,49.436559691912706,1,8437.1,0,3,7.9,1
29.77,56.0,0,1158.7,0,8,33.76,1
30.63,49.436559691912706,0,1024.43,0,2,18.58,1
32.11,49.436559691912706,2,769.39,0,4,7.9,1
28.07,32.0,1,1391.55,1,1,14.0,0
29.68,49.436559691912706,1,609.24,1,7,18.45,0
35.22,9.0,0,1253.89,0,8,12.5,1
22.15,36.0,2,794.66,0,3,0.8,0
27.77,14.0,2,1371.26,1,6,1.5,0
33.45,11.0,2,1288.86,1,4,4.83,1
28.89,5.0,2,772.49,0,5,26.24,0
34.82,15.0,1,1162.05,1,5,21.09,1
32.05,97.0,2,1167.76,0,3,32.21,0
31.62,83.0,0,834.52,0,5,34.83,0
29.990843475581585,50.0,2,796.71,0,3,7.48,1
26.65,36.0,0,1149.3,1,3,4.95,0
29.990843475581585,90.0,2,1181.33,1,1,816.15,1
28.53,9.0,0,940.52,0,7,2.03,0
38.47,47.0,0,668.83,0,3,0.2,1
26.35,66.0,0,1196.65,0,7,36.6,0
31.23,80.0,2,947.63,0,5,26.09,1
31.6,5.0,0,555.9,0,5,33.67,0
29.88,3.0,2,916.13,1,8,2.72,1
36.37,31.0,0,1092.312002002773,0,2,19.49,0
23.34,31.0,1,1410.1,1,1,1.2,1
33.62,85.0,0,505.53,0,3,6.19,1
37.21,35.0,1,907.24,1,2,28.85,0
29.43,14.0,1,797.41,0,9,62.93,1
28.56,94.0,0,874.19,0,5,26.09,0
27.07,49.0,1,1191.88,0,4,109.92,1
29.990843475581585,85.0,2,809.37,1,4,27.52,0
28.97,44.0,2,1176.78,1,6,3.61,0
33.38,73.0,1,513.68,1,4,28.48,0
33.68,56.0,0,1004.22,1,2,29.89,0
22.8,32.0,2,1456.11,0,5,18.69,1
30.35,22.0,1,1114.01,1,2,20.25,0
27.55,60.0,1,1130.45,1,8,6.38,0
29.73,42.0,1,582.29,0,1,5.61,0
30.49,71.0,0,1414.77,1,9,11.9,0
31.5,44.0,0,858.51,0,2,6.01,0
25.17,19.0,1,960.4,0,2,208.65,0
29.85,49.436559691912706,2,1647.37,0,8,7.75,0
20.19,1.0,2,671.05,1,5,2.3,0
22.32,8.0,2,1338.08,1,5,69.5,1
26.78,19.0,2,1210.11,1,9,38.83,1
29.32,93.0,2,1092.312002002773,0,2,28.6,0
22.14,4.0,0,1095.54,0,3,26.33,0
34.36,85.0,1,526.84,0,7,29.61,0
22.74,75.0,1,1134.33,0,7,14.63,0
31.71,60.0,0,920.8,1,8,0.16,1
28.24,21.0,0,1055.08,0,5,8.12,1
29.990843475581585,76.0,2,1046.54,1,3,8.34,1
30.35,68.0,2,1092.312002002773,1,1,33.92,1
19.63,22.0,2,1087.61,1,2,5.15,0
31.48,45.0,1,1011.48,0,6,5.48,0
34.19,22.0,0,876.04,1,8,28.69,1
32.52,3.0,2,1218.65,1,3,5.9,0
24.37,65.0,0,897.85,1,1,9.83,0
33.74,47.0,1,1092.312002002773,0,4,12.12,0
25.76,87.0,2,818.13,1,3,14.46,1
23.27,58.0,2,826.77,1,1,13.44,1
28.55,83.0,1,1278.4,0,6,1.89,1
23.08,70.0,0,583.55,1,7,23.14581921773945,0
29.990843475581585,13.0,1,1091.97,0,5,12.06,1
31.66,42.0,0,933.87,0,4,9.76,1
28.36,65.0,2,1035.68,0,1,85.75,0
27.0,73.0,0,1060.29,1,3,6.44,0
23.68,32.0,2,980.74,1,6,23.31,0
33.4,35.0,1,895.93,0,8,3.1,0
22.46,72.0,0,947.52,0,3,38.66,0
31.41,72.0,1,1187.63,0,7,1.01,1
22.67,6.0,2,1282.61,1,5,38.15,1
34.88,49.436559691912706,0,950.49,1,4,7.19,1
23.08,84.0,2,1234.78,1,7,30.72,0
30.69,84.0,0,862.61,1,9,9.48,0
28.58,37.0,1,1091.33,1,5,40.71,1
28.91,35.0,0,1043.88,0,5,30.75,0
35.66,17.0,2,705.93,1,3,1.83,0
29.990843475581585,53.0,1,821.78,0,2,4.34,0
23.4,53.0,0,707.85,0,8,72.3,0
27.16,59.0,1,384.68,1,5,28.42,0
32.95,33.0,0,954.82,1,1,1.99,1
21.8,78.0,2,940.41,0,5,36.2,0
36.09,18.0,0,491.24,1,4,9.69,0
38.95,33.0,2,1203.62,1,7,10.96,0
31.23,59.0,1,859.98,0,5,4.25,0
28.21,35.0,2,1322.56,1,8,37.84,0
36.51,55.0,2,849.95,1,7,45.11,0
33.87,31.0,2,625.23,0,9,13.89,0
25.66,29.0,2,818.08,0,9,23.14581921773945,0
31.72,94.0,0,807.24,0,9,97.41,0
27.28,24.0,1,904.34,0,9,15.71,1
39.73,6.0,2,1279.11,1,4,11.12,0
36.71,98.0,2,1041.82,0,9,21.64,0
37.11,24.0,1,1149.91,1,9,28.95,1
21.54,66.0,2,1092.312002002773,0,6,35.57,1
33.11,49.436559691912706,2,883.92,0,4,2.52,0
29.990843475581585,89.0,2,1148.57,0,7,29.26,1
21.38,78.0,0,1349.33,0,6,1.76,1
26.86,44.0,0,1092.312002002773,1,5,5.45,0
30.85,85.0,1,1348.42,1,5,14.08,0
33.18,89.0,0,1530.51,0,1,6.83,0
24.36,15.0,2,968.69,1,7,11.54,1
31.93,49.436559691912706,0,296.31,0,7,65.0,0
28.44,29.0,2,1138.92,0,6,12.94,0
41.5,17.0,2,1020.07,1,3,11.01,0
27.03,54.0,0,1204.39,0,9,2.44,0
32.02,36.0,2,857.9,1,7,40.92,0
26.3,37.0,1,145.02,0,3,6.13,0
37.45,57.0,1,1500.33,1,5,23.14581921773945,0
35.9,64.0,2,758.37,0,2,30.59,1
27.64,45.0,2,1232.55,0,4,10.95,0
39.56,86.0,1,1165.87,0,1,0.81,1
29.990843475581585,75.0,0,1546.41,0,1,16.81,1
27.27,79.0,0,1369.28,1,4,3.44,1
37.1,33.0,2,1065.1,1,3,7.94,1
32.85,77.0,2,580.93,1,7,24.3,0
34.75,73.0,0,1134.96,1,2,23.14581921773945,0
31.77,4.0,1,649.0,1,2,23.51,0
29.93,21.0,1,1024.0,1,1,39.58,0
39.37,2.0,2,842.69,1,8,45.1,0
26.06,83.0,1,741.2,1,7,19.34,1
26.45,18.0,0,952.77,1,3,0.09,1
32.16,72.0,0,1304.24,0,9,15.84,0
30.54,65.0,1,922.25,0,4,23.14581921773945,0
29.18,19.0,0,1119.71,0,3,51.33,1
38.83,95.0,1,846.35,1,3,2.43,0
29.98,81.0,2,302.19,1,9,22.85,0
29.24,49.436559691912706,0,758.93,1,1,5.89,0
24.17,90.0,0,1156.06,1,8,32.75,1
25.49,29.0,1,1486.62,1,6,17.74,0
32.24,80.0,0,1494.37,1,6,1.12,1
24.96,47.0,0,1146.01,1,4,8.18,0
29.990843475581585,20.0,1,880.53,0,8,29.66,1
31.23,1.0,2,861.14,1,1,13.06,1
33.89,38.0,1,1092.312002002773,1,5,84.37,1
25.96,86.0,1,995.97,1,5,21.01,0
27.33,48.0,2,1131.92,1,5,14.65,1
33.9,31.0,1,1204.23,1,3,49.59,0
32.24,41.0,1,1369.8,0,7,4.68,0
27.1,20.0,2,417.87,0,3,10.64,0
29.16,98.0,0,763.05,1,7,58.09,0
32.26,49.436559691912706,2,1059.95,0,1,5.71,0
30.42,42.0,1,532.6,1,3,35.14,0
23.59,59.0,1,880.97,0,8,20.62,0
40.09,12.0,1,1222.12,0,1,21.32,0
28.07,2.0,0,861.29,1,8,49.45,0
26.94,5.0,2,831.59,1,6,24.84,0
25.89,3.0,0,620.05,0,3,22.42,0
26.83,79.0,0,854.8,0,8,38.15,0
32.72,4.0,2,956.85,0,1,3.07,1
29.1,77.0,2,1092.312002002773,0,8,18.56,0
30.21,52.0,1,1150.26,1,1,3.13,1
26.13,15.0,1,1142.4,0,4,2.4,1
37.56,94.0,2,1372.51,0,2,4.29,1
33.16,49.436559691912706,0,1332.71,1,3,7.89,0
29.990843475581585,7.0,1,1317.43,0,8,105.94,0
31.44,11.0,0,1076.23,1,1,9.45,0
36.05,26.0,0,961.57,1,7,0.3,0
33.66,90.0,2,754.96,1,5,8.79,0
36.81,49.436559691912706,0,1320.97,1,7,7.95,0
30.95,47.0,1,1099.05,1,5,22.48,0
27.08,23.0,1,1058.22,0,8,10.64,0
35.54,25.0,2,972.77,0,6,16.4,1
32.45,14.0,2,1365.43,1,7,55.5,1
23.92,72.0,0,1244.15,1,6,1.79,0
29.22,81.0,0,1209.61,0,5,1.98,0
32.28,38.0,1,847.38,1,3,23.14581921773945,0
27.35,56.0,2,878.11,1,6,12.51,1
32.83,78.0,2,691.33,1,6,9.33,0
20.37,22.0,2,1469.98,1,6,20.86,0
30.25,64.0,0,1092.312002002773,0,9,40.43,0
31.13,50.0,0,783.47,1,7,18.97,1
36.67,49.0,1,1042.1,0,1,23.14581921773945,1
35.22,66.0,0,812.42,1,5,2.76,0
27.41,96.0,1,917.77,1,1,23.17,0
30.81,12.0,2,1092.312002002773,1,5,12.24,1
30.05,39.0,2,759.3,0,2,55.79,1
33.31,91.0,2,1280.42,0,2,6.98,1
26.88,58.0,2,642.12,0,1,0.39,0
31.49,76.0,0,605.27,0,1,23.08,1
32.46,51.0,2,1125.66,0,5,19.72,1
29.990843475581585,23.0,1,637.42,1,4,35.14,0
25.44,55.0,2,1384.45,1,7,3.69,0
31.8,17.0,0,1546.04,1,5,28.98,0
26.56,12.0,1,635.46,0,9,21.12,1
29.62,20.0,0,1084.26,0,4,46.8,0
30.62,29.0,1,971.09,1,4,23.14581921773945,1
36.12,2.0,2,1174.52,1,8,8.69,1
34.09,82.0,2,1012.87,1,1,120.45,0
30.61,69.0,0,602.65,1,6,7.46,0
26.9,22.0,1,518.84,0,6,18.41,0
24.55,35.0,0,734.75,1,8,23.14581921773945,1
29.74,88.0,1,1229.11,1,1,1.39,0
25.32,52.0,0,848.28,1,5,1.75,0
30.44,54.0,2,767.14,1,8,68.75,0
25.45,19.0,2,1309.91,1,9,6.74,1
28.91,8.0,1,744.93,1,5,25.41,1
32.21,7.0,2,1114.64,1,2,7.75,0
31.06,27.0,1,865.38,0,5,10.97,0
34.08,0.0,2,797.27,0,5,22.82,0
35.73,79.0,2,914.82,1,3,44.47,1
37.25,56.0,2,669.41,0,9,1.66,0
31.11,8.0,0,1230.89,0,6,4.69,0
16.3,80.0,2,958.41,0,5,5.96,0
24.62,89.0,2,887.9,1,2,39.47,0
29.38,82.0,2,997.0,1,3,12.28,0
